"Time","MFC in Counter value ls","MFC in Measure ccs/min","MFC in Setpoint ccs/min","Meter Out Counter value ls","Meter Out Measure ccs/min"
﻿"2022-05-17 03:43:05.732",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:44:05.717",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:45:05.720",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:46:05.712",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:47:05.712",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:48:05.716",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:49:05.722",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:50:05.708",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:51:05.712",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:52:05.718",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:53:05.710",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:54:05.709",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:55:05.699",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:56:05.700",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:57:05.704",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:58:05.709",5.632257,0,0,5.584554,0
﻿"2022-05-17 03:59:05.700",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:00:05.702",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:01:05.705",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:02:05.697",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:03:05.697",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:04:05.701",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:05:05.705",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:06:05.693",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:07:05.697",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:08:05.702",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:09:05.694",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:10:05.694",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:11:05.698",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:12:05.702",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:13:05.693",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:14:05.694",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:15:05.698",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:16:05.703",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:17:05.694",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:18:05.694",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:19:05.698",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:20:05.704",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:21:05.691",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:22:05.694",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:23:05.699",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:24:05.688",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:25:05.690",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:26:05.694",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:27:05.687",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:28:05.686",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:29:05.690",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:30:05.695",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:31:05.685",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:32:05.687",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:33:05.691",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:34:05.679",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:35:05.682",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:36:05.672",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:37:05.675",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:38:05.679",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:39:05.671",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:40:05.671",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:41:05.675",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:42:05.679",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:43:05.667",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:44:05.658",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:45:05.659",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:46:05.663",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:47:05.656",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:48:05.654",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:49:05.661",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:50:05.663",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:51:05.654",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:52:05.655",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:53:05.659",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:54:05.647",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:55:05.652",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:56:05.643",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:57:05.643",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:58:05.647",5.632257,0,0,5.584554,0
﻿"2022-05-17 04:59:05.652",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:00:05.639",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:01:05.643",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:02:05.648",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:03:05.638",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:04:05.639",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:05:05.644",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:06:05.634",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:07:05.636",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:08:05.624",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:09:05.627",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:10:05.633",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:11:05.621",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:12:05.623",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:13:05.628",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:14:05.615",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:15:05.619",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:16:05.624",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:17:05.611",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:18:05.615",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:19:05.620",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:20:05.610",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:21:05.611",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:22:05.617",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:23:05.621",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:24:05.609",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:25:05.614",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:26:05.616",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:27:05.607",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:28:05.608",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:29:05.612",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:30:05.616",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:31:05.607",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:32:05.608",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:33:05.613",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:34:05.601",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:35:05.604",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:36:05.594",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:37:05.595",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:38:05.600",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:39:05.592",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:40:05.593",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:41:05.596",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:42:05.600",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:43:05.588",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:44:05.593",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:45:05.580",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:46:05.584",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:47:05.588",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:48:05.579",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:49:05.580",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:50:05.584",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:51:05.576",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:52:05.576",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:53:05.581",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:54:05.568",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:55:05.574",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:56:05.564",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:57:05.564",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:58:05.568",5.632257,0,0,5.584554,0
﻿"2022-05-17 05:59:05.573",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:00:05.561",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:01:05.564",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:02:05.569",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:03:05.560",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:04:05.560",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:05:05.564",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:06:05.569",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:07:05.559",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:08:05.561",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:09:05.565",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:10:05.569",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:11:05.557",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:12:05.561",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:13:05.565",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:14:05.553",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:15:05.546",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:16:05.545",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:17:05.549",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:18:05.553",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:19:05.541",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:20:05.545",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:21:05.549",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:22:05.539",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:23:05.541",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:24:05.545",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:25:05.549",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:26:05.538",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:27:05.541",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:28:05.546",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:29:05.536",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:30:05.538",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:31:05.542",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:32:05.547",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:33:05.534",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:34:05.538",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:35:05.529",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:36:05.529",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:37:05.534",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:38:05.538",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:39:05.526",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:40:05.530",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:41:05.534",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:42:05.525",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:43:05.526",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:44:05.530",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:45:05.520",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:46:05.522",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:47:05.527",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:48:05.520",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:49:05.518",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:50:05.522",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:51:05.527",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:52:05.519",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:53:05.518",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:54:05.510",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:55:05.510",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:56:05.514",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:57:05.507",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:58:05.506",5.632257,0,0,5.584554,0
﻿"2022-05-17 06:59:05.510",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:00:05.519",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:01:05.503",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:02:05.507",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:03:05.512",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:04:05.498",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:05:05.503",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:06:05.490",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:07:05.494",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:08:05.500",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:09:05.488",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:10:05.492",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:11:05.494",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:12:05.486",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:13:05.486",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:14:05.490",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:15:05.483",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:16:05.482",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:17:05.492",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:18:05.491",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:19:05.480",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:20:05.483",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:21:05.487",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:22:05.478",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:23:05.483",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:24:05.472",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:25:05.471",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:26:05.475",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:27:05.467",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:28:05.467",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:29:05.471",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:30:05.475",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:31:05.463",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:32:05.467",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:33:05.472",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:34:05.462",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:35:05.465",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:36:05.469",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:37:05.471",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:38:05.463",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:39:05.463",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:40:05.468",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:41:05.459",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:42:05.480",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:43:05.463",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:44:05.454",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:45:05.456",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:46:05.460",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:47:05.464",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:48:05.453",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:49:05.456",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:50:05.460",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:51:05.451",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:52:05.451",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:53:05.456",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:54:05.444",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:55:05.448",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:56:05.439",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:57:05.440",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:58:05.445",5.632257,0,0,5.584554,0
﻿"2022-05-17 07:59:05.437",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:00:05.436",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:01:05.440",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:02:05.444",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:03:05.432",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:04:05.424",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:05:05.424",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:06:05.428",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:07:05.421",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:08:05.421",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:09:05.426",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:10:05.428",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:11:05.417",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:12:05.420",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:13:05.424",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:14:05.412",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:15:05.417",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:16:05.406",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:17:05.408",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:18:05.412",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:19:05.403",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:20:05.404",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:21:05.408",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:22:05.412",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:23:05.402",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:24:05.404",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:25:05.409",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:26:05.400",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:27:05.401",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:28:05.405",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:29:05.409",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:30:05.400",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:31:05.401",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:32:05.405",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:33:05.409",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:34:05.396",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:35:05.401",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:36:05.388",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:37:05.393",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:38:05.397",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:39:05.389",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:40:05.389",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:41:05.394",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:42:05.387",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:43:05.386",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:44:05.390",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:45:05.394",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:46:05.398",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:47:05.386",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:48:05.390",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:49:05.394",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:50:05.384",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:51:05.386",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:52:05.389",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:53:05.382",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:54:05.381",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:55:05.386",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:56:05.377",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:57:05.377",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:58:05.382",5.632257,0,0,5.584554,0
﻿"2022-05-17 08:59:05.386",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:00:05.375",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:01:05.378",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:02:05.383",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:03:05.387",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:04:05.375",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:05:05.366",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:06:05.365",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:07:05.370",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:08:05.375",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:09:05.366",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:10:05.366",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:11:05.370",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:12:05.362",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:13:05.362",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:14:05.352",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:15:05.355",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:16:05.358",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:17:05.364",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:18:05.351",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:19:05.356",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:20:05.358",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:21:05.350",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:22:05.351",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:23:05.355",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:24:05.342",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:25:05.347",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:26:05.351",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:27:05.342",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:28:05.342",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:29:05.347",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:30:05.351",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:31:05.338",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:32:05.343",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:33:05.339",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:34:05.335",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:35:05.328",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:36:05.329",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:37:05.331",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:38:05.335",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:39:05.326",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:40:05.329",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:41:05.331",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:42:05.335",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:43:05.323",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:44:05.327",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:45:05.333",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:46:05.321",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:47:05.323",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:48:05.329",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:49:05.332",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:50:05.323",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:51:05.323",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:52:05.328",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:53:05.319",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:54:05.320",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:55:05.309",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:56:05.311",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:57:05.316",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:58:05.306",5.632257,0,0,5.584554,0
﻿"2022-05-17 09:59:05.308",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:00:05.311",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:01:05.315",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:02:05.306",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:03:05.307",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:04:05.300",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:05:05.300",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:06:05.304",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:07:05.309",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:08:05.299",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:09:05.300",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:10:05.309",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:11:05.308",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:12:05.297",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:13:05.300",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:14:05.294",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:15:05.292",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:16:05.285",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:17:05.283",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:18:05.288",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:19:05.292",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:20:05.280",5.632257,0,0,5.584554,0
